sim_id,run_time,lati,long,zagl,foot_nc,traj_rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_8dddbf74a8a2,2017-06-11T20:52:06Z,32.95241,-116.04979,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_8dddbf74a8a2/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_8dddbf74a8a2_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_8dddbf74a8a2/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_8dddbf74a8a2_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_cee72d29431c,2017-06-11T20:52:06Z,32.99133,-116.05335,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_cee72d29431c/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_cee72d29431c_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_cee72d29431c/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_cee72d29431c_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_7b78962159e5,2017-06-11T20:52:06Z,33.02027,-116.05776,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_7b78962159e5/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_7b78962159e5_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_7b78962159e5/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205206Z_7b78962159e5_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_3a5e7320881f,2017-06-11T20:52:07Z,32.96914,-116.06290,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_3a5e7320881f/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_3a5e7320881f_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_3a5e7320881f/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_3a5e7320881f_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_89efb9fefcd2,2017-06-11T20:52:07Z,33.05899,-116.06271,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_89efb9fefcd2/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_89efb9fefcd2_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_89efb9fefcd2/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_89efb9fefcd2_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_cfa22e85e375,2017-06-11T20:52:07Z,33.00569,-116.07495,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_cfa22e85e375/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_cfa22e85e375_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_cfa22e85e375/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_cfa22e85e375_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_4b2f29086109,2017-06-11T20:52:07Z,33.09599,-116.07404,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_4b2f29086109/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_4b2f29086109_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_4b2f29086109/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205207Z_4b2f29086109_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_c7e3451daf60,2017-06-11T20:52:08Z,33.04463,-116.07829,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_c7e3451daf60/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_c7e3451daf60_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_c7e3451daf60/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_c7e3451daf60_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_45602d3397a8,2017-06-11T20:52:08Z,33.11250,-116.08652,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_45602d3397a8/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_45602d3397a8_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_45602d3397a8/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_45602d3397a8_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_1bfe295f1e6a,2017-06-11T20:52:08Z,33.07133,-116.09063,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_1bfe295f1e6a/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_1bfe295f1e6a_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_1bfe295f1e6a/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_1bfe295f1e6a_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_75eed7503ca6,2017-06-11T20:52:08Z,33.15154,-116.09084,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_75eed7503ca6/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_75eed7503ca6_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_75eed7503ca6/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205208Z_75eed7503ca6_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205209Z_6416229030fe,2017-06-11T20:52:09Z,33.18853,-116.10213,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205209Z_6416229030fe/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205209Z_6416229030fe_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205209Z_6416229030fe/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205209Z_6416229030fe_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205209Z_944c477ab68e,2017-06-11T20:52:09Z,33.11653,-116.10851,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205209Z_944c477ab68e/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205209Z_944c477ab68e_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205209Z_944c477ab68e/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205209Z_944c477ab68e_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_691e1d161d56,2017-06-11T20:52:10Z,33.15561,-116.11177,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_691e1d161d56/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_691e1d161d56_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_691e1d161d56/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_691e1d161d56_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_b19a276ce750,2017-06-11T20:52:10Z,33.18438,-116.11639,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_b19a276ce750/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_b19a276ce750_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_b19a276ce750/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_b19a276ce750_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_d880f60ba328,2017-06-11T20:52:10Z,33.24412,-116.11894,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_d880f60ba328/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_d880f60ba328_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_d880f60ba328/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205210Z_d880f60ba328_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_5d8d2b4bfbfa,2017-06-11T20:52:11Z,33.20087,-116.12948,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_5d8d2b4bfbfa/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_5d8d2b4bfbfa_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_5d8d2b4bfbfa/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_5d8d2b4bfbfa_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_10a504037a8e,2017-06-11T20:52:11Z,33.28127,-116.12991,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_10a504037a8e/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_10a504037a8e_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_10a504037a8e/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_10a504037a8e_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_44ce9014dd67,2017-06-11T20:52:11Z,33.22768,-116.14156,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_44ce9014dd67/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_44ce9014dd67_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_44ce9014dd67/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_44ce9014dd67_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_a2ae503d58c6,2017-06-11T20:52:11Z,33.31879,-116.14008,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_a2ae503d58c6/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_a2ae503d58c6_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_a2ae503d58c6/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205211Z_a2ae503d58c6_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_7602af1d16d5,2017-06-11T20:52:12Z,33.26688,-116.14474,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_7602af1d16d5/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_7602af1d16d5_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_7602af1d16d5/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_7602af1d16d5_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_8b6a5acb0514,2017-06-11T20:52:12Z,33.34566,-116.15170,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_8b6a5acb0514/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_8b6a5acb0514_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_8b6a5acb0514/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_8b6a5acb0514_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_47398a427de9,2017-06-11T20:52:12Z,33.28344,-116.15781,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_47398a427de9/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_47398a427de9_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_47398a427de9/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205212Z_47398a427de9_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205213Z_966abdc1ee17,2017-06-11T20:52:13Z,33.39293,-116.16261,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205213Z_966abdc1ee17/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205213Z_966abdc1ee17_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205213Z_966abdc1ee17/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205213Z_966abdc1ee17_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205213Z_ae84838cb96f,2017-06-11T20:52:13Z,33.32100,-116.16789,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205213Z_ae84838cb96f/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205213Z_ae84838cb96f_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205213Z_ae84838cb96f/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205213Z_ae84838cb96f_traj.rds
hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205214Z_806ce9628632,2017-06-11T20:52:14Z,33.35871,-116.17751,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205214Z_806ce9628632/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205214Z_806ce9628632_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205214Z_806ce9628632/hrrr-analysis-20170611-p250-h24-m30c3bdd2ea24_20170611T205214Z_806ce9628632_traj.rds
