sim_id,run_time,lati,long,zagl,foot_nc,traj_rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205818Z_2145d1f095be,2016-06-15T20:58:18Z,33.65879,-116.06954,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205818Z_2145d1f095be/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205818Z_2145d1f095be_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205818Z_2145d1f095be/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205818Z_2145d1f095be_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205818Z_12a2b239947e,2016-06-15T20:58:18Z,33.71782,-116.07148,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205818Z_12a2b239947e/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205818Z_12a2b239947e_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205818Z_12a2b239947e/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205818Z_12a2b239947e_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_01da3290ee18,2016-06-15T20:58:19Z,33.64954,-116.07882,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_01da3290ee18/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_01da3290ee18_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_01da3290ee18/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_01da3290ee18_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_c0d1e14902d3,2016-06-15T20:58:19Z,33.68893,-116.08179,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_c0d1e14902d3/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_c0d1e14902d3_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_c0d1e14902d3/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_c0d1e14902d3_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_47a51dba923b,2016-06-15T20:58:19Z,33.73811,-116.08427,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_47a51dba923b/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_47a51dba923b_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_47a51dba923b/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_47a51dba923b_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_2cb369428c1f,2016-06-15T20:58:19Z,33.76781,-116.08907,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_2cb369428c1f/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_2cb369428c1f_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_2cb369428c1f/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205819Z_2cb369428c1f_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_7bb5be096432,2016-06-15T20:58:20Z,33.70927,-116.09542,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_7bb5be096432/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_7bb5be096432_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_7bb5be096432/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_7bb5be096432_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_88d56f729eaa,2016-06-15T20:58:20Z,33.79749,-116.09399,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_88d56f729eaa/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_88d56f729eaa_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_88d56f729eaa/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_88d56f729eaa_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_6d504684fe2d,2016-06-15T20:58:20Z,33.75840,-116.09739,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_6d504684fe2d/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_6d504684fe2d_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_6d504684fe2d/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_6d504684fe2d_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_ea3fa2ef42d1,2016-06-15T20:58:20Z,33.72919,-116.10096,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_ea3fa2ef42d1/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_ea3fa2ef42d1_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_ea3fa2ef42d1/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_ea3fa2ef42d1_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_9e802f57fb99,2016-06-15T20:58:20Z,33.81742,-116.09962,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_9e802f57fb99/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_9e802f57fb99_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_9e802f57fb99/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205820Z_9e802f57fb99_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_86f01dd43f1b,2016-06-15T20:58:21Z,33.77879,-116.11079,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_86f01dd43f1b/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_86f01dd43f1b_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_86f01dd43f1b/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_86f01dd43f1b_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_dc0a2502bc95,2016-06-15T20:58:21Z,33.83772,-116.11230,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_dc0a2502bc95/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_dc0a2502bc95_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_dc0a2502bc95/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_dc0a2502bc95_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_71e2c843ee68,2016-06-15T20:58:21Z,33.80846,-116.11517,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_71e2c843ee68/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_71e2c843ee68_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_71e2c843ee68/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_71e2c843ee68_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_5a06937ac702,2016-06-15T20:58:21Z,33.85767,-116.11787,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_5a06937ac702/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_5a06937ac702_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_5a06937ac702/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_5a06937ac702_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_139e7b1faa2a,2016-06-15T20:58:21Z,33.88731,-116.12272,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_139e7b1faa2a/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_139e7b1faa2a_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_139e7b1faa2a/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205821Z_139e7b1faa2a_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_6658f402466c,2016-06-15T20:58:22Z,33.82888,-116.12855,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_6658f402466c/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_6658f402466c_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_6658f402466c/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_6658f402466c_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_3681b6d072ab,2016-06-15T20:58:22Z,33.91700,-116.12769,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_3681b6d072ab/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_3681b6d072ab_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_3681b6d072ab/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_3681b6d072ab_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_daf4bee2e184,2016-06-15T20:58:22Z,33.86832,-116.13177,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_daf4bee2e184/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_daf4bee2e184_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_daf4bee2e184/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_daf4bee2e184_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_76a4696efcff,2016-06-15T20:58:22Z,33.93698,-116.13334,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_76a4696efcff/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_76a4696efcff_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_76a4696efcff/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_76a4696efcff_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_8740a30e92b2,2016-06-15T20:58:22Z,33.88831,-116.13734,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_8740a30e92b2/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_8740a30e92b2_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_8740a30e92b2/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_8740a30e92b2_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_df475dc2edd3,2016-06-15T20:58:22Z,33.95698,-116.13898,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_df475dc2edd3/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_df475dc2edd3_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_df475dc2edd3/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205822Z_df475dc2edd3_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_0fba50cde268,2016-06-15T20:58:23Z,33.91804,-116.14194,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_0fba50cde268/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_0fba50cde268_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_0fba50cde268/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_0fba50cde268_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_7fb1db839909,2016-06-15T20:58:23Z,33.97697,-116.14462,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_7fb1db839909/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_7fb1db839909_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_7fb1db839909/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_7fb1db839909_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_490b20b19863,2016-06-15T20:58:23Z,33.95811,-116.15302,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_490b20b19863/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_490b20b19863_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_490b20b19863/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_490b20b19863_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_fcfe3f003d0d,2016-06-15T20:58:23Z,33.92895,-116.15617,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_fcfe3f003d0d/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_fcfe3f003d0d_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_fcfe3f003d0d/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_fcfe3f003d0d_traj.rds
hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_e879203ca35e,2016-06-15T20:58:23Z,34.01710,-116.15576,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_e879203ca35e/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_e879203ca35e_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_e879203ca35e/hrrr-analysis-20160615-p250-h24-m6ba3611cf560_20160615T205823Z_e879203ca35e_traj.rds
