sim_id,run_time,lati,long,zagl,foot_nc,traj_rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210738Z_d195231d6b1d,2017-04-29T21:07:38Z,34.06586,-117.95429,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210738Z_d195231d6b1d/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210738Z_d195231d6b1d_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210738Z_d195231d6b1d/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210738Z_d195231d6b1d_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210740Z_7f205980126d,2017-04-29T21:07:40Z,34.12673,-118.05479,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210740Z_7f205980126d/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210740Z_7f205980126d_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210740Z_7f205980126d/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210740Z_7f205980126d_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210740Z_1a8040013aee,2017-04-29T21:07:40Z,34.13437,-118.17519,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210740Z_1a8040013aee/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210740Z_1a8040013aee_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210740Z_1a8040013aee/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210740Z_1a8040013aee_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210743Z_01d42c47e939,2017-04-29T21:07:43Z,34.26630,-118.04893,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210743Z_01d42c47e939/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210743Z_01d42c47e939_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210743Z_01d42c47e939/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210743Z_01d42c47e939_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210744Z_82d73a3789ab,2017-04-29T21:07:44Z,34.26928,-118.13869,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210744Z_82d73a3789ab/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210744Z_82d73a3789ab_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210744Z_82d73a3789ab/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210744Z_82d73a3789ab_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210745Z_387305429fe3,2017-04-29T21:07:45Z,34.32975,-118.00103,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210745Z_387305429fe3/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210745Z_387305429fe3_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210745Z_387305429fe3/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210745Z_387305429fe3_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210747Z_2f95423cccfc,2017-04-29T21:07:47Z,34.32462,-118.17683,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210747Z_2f95423cccfc/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210747Z_2f95423cccfc_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210747Z_2f95423cccfc/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210747Z_2f95423cccfc_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210747Z_829fd7852b5c,2017-04-29T21:07:47Z,34.33352,-118.09001,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210747Z_829fd7852b5c/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210747Z_829fd7852b5c_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210747Z_829fd7852b5c/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210747Z_829fd7852b5c_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210752Z_2ba7a1311be2,2017-04-29T21:07:52Z,34.22150,-118.18429,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210752Z_2ba7a1311be2/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210752Z_2ba7a1311be2_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210752Z_2ba7a1311be2/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210752Z_2ba7a1311be2_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210753Z_e8a0883530ff,2017-04-29T21:07:53Z,34.18408,-117.97874,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210753Z_e8a0883530ff/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210753Z_e8a0883530ff_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210753Z_e8a0883530ff/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210753Z_e8a0883530ff_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210753Z_33175541139e,2017-04-29T21:07:53Z,34.16267,-118.11645,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210753Z_33175541139e/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210753Z_33175541139e_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210753Z_33175541139e/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210753Z_33175541139e_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210755Z_dbdff815ad03,2017-04-29T21:07:55Z,34.08319,-118.15824,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210755Z_dbdff815ad03/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210755Z_dbdff815ad03_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210755Z_dbdff815ad03/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210755Z_dbdff815ad03_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210755Z_b7c8f111259b,2017-04-29T21:07:55Z,34.10509,-117.96696,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210755Z_b7c8f111259b/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210755Z_b7c8f111259b_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210755Z_b7c8f111259b/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210755Z_b7c8f111259b_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210756Z_384cc27390ae,2017-04-29T21:07:56Z,34.05233,-118.06983,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210756Z_384cc27390ae/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210756Z_384cc27390ae_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210756Z_384cc27390ae/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210756Z_384cc27390ae_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210801Z_d496e7956ad6,2017-04-29T21:08:01Z,33.92423,-117.99454,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210801Z_d496e7956ad6/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210801Z_d496e7956ad6_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210801Z_d496e7956ad6/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210801Z_d496e7956ad6_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210802Z_07a45e1c4618,2017-04-29T21:08:02Z,33.90723,-118.09798,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210802Z_07a45e1c4618/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210802Z_07a45e1c4618_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210802Z_07a45e1c4618/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210802Z_07a45e1c4618_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210805Z_242842923d69,2017-04-29T21:08:05Z,33.97810,-117.95338,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210805Z_242842923d69/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210805Z_242842923d69_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210805Z_242842923d69/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210805Z_242842923d69_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210806Z_f30806f95393,2017-04-29T21:08:06Z,33.98869,-118.03490,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210806Z_f30806f95393/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210806Z_f30806f95393_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210806Z_f30806f95393/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210806Z_f30806f95393_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210806Z_d0d1b0da28f3,2017-04-29T21:08:06Z,33.98100,-118.13862,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210806Z_d0d1b0da28f3/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210806Z_d0d1b0da28f3_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210806Z_d0d1b0da28f3/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210806Z_d0d1b0da28f3_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210807Z_f35a653fc78e,2017-04-29T21:08:07Z,34.04468,-117.96600,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210807Z_f35a653fc78e/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210807Z_f35a653fc78e_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210807Z_f35a653fc78e/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210807Z_f35a653fc78e_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210810Z_9757657d4a46,2017-04-29T21:08:10Z,34.12641,-118.03110,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210810Z_9757657d4a46/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210810Z_9757657d4a46_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210810Z_9757657d4a46/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210810Z_9757657d4a46_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210811Z_bef0628e8393,2017-04-29T21:08:11Z,34.14026,-118.13754,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210811Z_bef0628e8393/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210811Z_bef0628e8393_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210811Z_bef0628e8393/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210811Z_bef0628e8393_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210816Z_9f64f1237145,2017-04-29T21:08:16Z,34.26178,-118.10358,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210816Z_9f64f1237145/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210816Z_9f64f1237145_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210816Z_9f64f1237145/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210816Z_9f64f1237145_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210819Z_b7da6ac1f335,2017-04-29T21:08:19Z,34.26188,-118.00243,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210819Z_b7da6ac1f335/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210819Z_b7da6ac1f335_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210819Z_b7da6ac1f335/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210819Z_b7da6ac1f335_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210822Z_a9601e6c4a36,2017-04-29T21:08:22Z,34.19684,-118.16714,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210822Z_a9601e6c4a36/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210822Z_a9601e6c4a36_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210822Z_a9601e6c4a36/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210822Z_a9601e6c4a36_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210823Z_b77b69a768b5,2017-04-29T21:08:23Z,34.18240,-117.99100,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210823Z_b77b69a768b5/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210823Z_b77b69a768b5_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210823Z_b77b69a768b5/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210823Z_b77b69a768b5_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210825Z_95a9be5e8f57,2017-04-29T21:08:25Z,34.11404,-118.07867,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210825Z_95a9be5e8f57/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210825Z_95a9be5e8f57_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210825Z_95a9be5e8f57/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210825Z_95a9be5e8f57_traj.rds
hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210825Z_830112db44f0,2017-04-29T21:08:25Z,34.08054,-118.14612,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210825Z_830112db44f0/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210825Z_830112db44f0_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210825Z_830112db44f0/hrrr-analysis-20170429-p250-h24-ma69d95830403_20170429T210825Z_830112db44f0_traj.rds
