sim_id,run_time,lati,long,zagl,foot_nc,traj_rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205847Z_126b6c7efa9f,2016-04-28T20:58:47Z,32.38169,-117.82532,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205847Z_126b6c7efa9f/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205847Z_126b6c7efa9f_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205847Z_126b6c7efa9f/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205847Z_126b6c7efa9f_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205848Z_842788e91810,2016-04-28T20:58:48Z,32.33790,-117.81574,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205848Z_842788e91810/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205848Z_842788e91810_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205848Z_842788e91810/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205848Z_842788e91810_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205849Z_3b7153867a24,2016-04-28T20:58:49Z,32.37481,-117.82708,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205849Z_3b7153867a24/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205849Z_3b7153867a24_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205849Z_3b7153867a24/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205849Z_3b7153867a24_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205850Z_7edaecf324f9,2016-04-28T20:58:50Z,32.51083,-117.86547,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205850Z_7edaecf324f9/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205850Z_7edaecf324f9_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205850Z_7edaecf324f9/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205850Z_7edaecf324f9_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205851Z_81c119364aa4,2016-04-28T20:58:51Z,32.53503,-117.87465,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205851Z_81c119364aa4/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205851Z_81c119364aa4_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205851Z_81c119364aa4/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205851Z_81c119364aa4_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205854Z_2af4af5759f3,2016-04-28T20:58:54Z,32.71110,-117.92854,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205854Z_2af4af5759f3/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205854Z_2af4af5759f3_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205854Z_2af4af5759f3/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205854Z_2af4af5759f3_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205854Z_9c7810ddd55f,2016-04-28T20:58:54Z,32.77885,-117.94897,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205854Z_9c7810ddd55f/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205854Z_9c7810ddd55f_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205854Z_9c7810ddd55f/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205854Z_9c7810ddd55f_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_5dc31151b437,2016-04-28T20:58:55Z,32.72727,-117.93451,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_5dc31151b437/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_5dc31151b437_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_5dc31151b437/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_5dc31151b437_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_f0ecff2bee0b,2016-04-28T20:58:55Z,32.79515,-117.95436,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_f0ecff2bee0b/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_f0ecff2bee0b_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_f0ecff2bee0b/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_f0ecff2bee0b_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_5ea2a039b48a,2016-04-28T20:58:55Z,32.74331,-117.94086,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_5ea2a039b48a/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_5ea2a039b48a_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_5ea2a039b48a/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_5ea2a039b48a_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_68a8ecaeae9c,2016-04-28T20:58:55Z,32.83413,-117.96627,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_68a8ecaeae9c/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_68a8ecaeae9c_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_68a8ecaeae9c/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205855Z_68a8ecaeae9c_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205856Z_ec42c24ff093,2016-04-28T20:58:56Z,32.78021,-117.95231,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205856Z_ec42c24ff093/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205856Z_ec42c24ff093_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205856Z_ec42c24ff093/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205856Z_ec42c24ff093_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205856Z_91a65d922fe8,2016-04-28T20:58:56Z,32.88951,-117.98370,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205856Z_91a65d922fe8/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205856Z_91a65d922fe8_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205856Z_91a65d922fe8/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205856Z_91a65d922fe8_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_0548ea150ac0,2016-04-28T20:58:57Z,32.81717,-117.96381,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_0548ea150ac0/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_0548ea150ac0_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_0548ea150ac0/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_0548ea150ac0_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_6d549fa75f49,2016-04-28T20:58:57Z,32.90582,-117.98906,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_6d549fa75f49/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_6d549fa75f49_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_6d549fa75f49/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_6d549fa75f49_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_66d47ca86240,2016-04-28T20:58:57Z,32.85399,-117.97527,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_66d47ca86240/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_66d47ca86240_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_66d47ca86240/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_66d47ca86240_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_bf6b2162c46f,2016-04-28T20:58:57Z,32.94474,-118.00109,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_bf6b2162c46f/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_bf6b2162c46f_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_bf6b2162c46f/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205857Z_bf6b2162c46f_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205858Z_45698627efe7,2016-04-28T20:58:58Z,32.89083,-117.98669,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205858Z_45698627efe7/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205858Z_45698627efe7_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205858Z_45698627efe7/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205858Z_45698627efe7_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205858Z_3f41341a4582,2016-04-28T20:58:58Z,32.97957,-118.01208,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205858Z_3f41341a4582/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205858Z_3f41341a4582_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205858Z_3f41341a4582/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205858Z_3f41341a4582_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205859Z_6c42822464e0,2016-04-28T20:58:59Z,32.92780,-117.99809,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205859Z_6c42822464e0/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205859Z_6c42822464e0_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205859Z_6c42822464e0/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205859Z_6c42822464e0_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205859Z_ffad59ec62b3,2016-04-28T20:58:59Z,33.01857,-118.02418,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205859Z_ffad59ec62b3/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205859Z_ffad59ec62b3_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205859Z_ffad59ec62b3/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205859Z_ffad59ec62b3_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_1ee26b3496bd,2016-04-28T20:59:00Z,32.98331,-118.01506,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_1ee26b3496bd/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_1ee26b3496bd_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_1ee26b3496bd/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_1ee26b3496bd_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_2bff8429d5c0,2016-04-28T20:59:00Z,33.03296,-118.02889,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_2bff8429d5c0/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_2bff8429d5c0_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_2bff8429d5c0/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_2bff8429d5c0_traj.rds
hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_704567f5add0,2016-04-28T20:59:00Z,33.09262,-118.04698,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_704567f5add0/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_704567f5add0_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_704567f5add0/hrrr-analysis-20160428-p250-h24-m2f3ffd5b55cc_20160428T205900Z_704567f5add0_traj.rds
