sim_id,run_time,lati,long,zagl,foot_nc,traj_rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205303Z_1271aa10445a,2017-11-18T20:53:03Z,32.12181,-117.86444,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205303Z_1271aa10445a/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205303Z_1271aa10445a_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205303Z_1271aa10445a/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205303Z_1271aa10445a_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205303Z_4d05cb6ec64f,2017-11-18T20:53:03Z,32.19191,-117.90599,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205303Z_4d05cb6ec64f/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205303Z_4d05cb6ec64f_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205303Z_4d05cb6ec64f/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205303Z_4d05cb6ec64f_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205304Z_6f9d409ffe22,2017-11-18T20:53:04Z,32.23529,-117.93070,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205304Z_6f9d409ffe22/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205304Z_6f9d409ffe22_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205304Z_6f9d409ffe22/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205304Z_6f9d409ffe22_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205304Z_847747e922e8,2017-11-18T20:53:04Z,32.17545,-117.88339,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205304Z_847747e922e8/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205304Z_847747e922e8_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205304Z_847747e922e8/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205304Z_847747e922e8_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_6202e2e83926,2017-11-18T20:53:05Z,32.21969,-117.90723,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_6202e2e83926/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_6202e2e83926_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_6202e2e83926/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_6202e2e83926_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_0ab93608fdba,2017-11-18T20:53:05Z,32.30141,-117.95921,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_0ab93608fdba/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_0ab93608fdba_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_0ab93608fdba/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_0ab93608fdba_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_ef93c1534aeb,2017-11-18T20:53:05Z,32.26339,-117.93153,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_ef93c1534aeb/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_ef93c1534aeb_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_ef93c1534aeb/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_ef93c1534aeb_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_a81562407447,2017-11-18T20:53:05Z,32.22898,-117.90267,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_a81562407447/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_a81562407447_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_a81562407447/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_a81562407447_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_2409262c9d35,2017-11-18T20:53:05Z,32.33712,-117.97214,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_2409262c9d35/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_2409262c9d35_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_2409262c9d35/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205305Z_2409262c9d35_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_5f0db7054275,2017-11-18T20:53:06Z,32.29101,-117.93289,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_5f0db7054275/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_5f0db7054275_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_5f0db7054275/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_5f0db7054275_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_5fdcfaa9a1fd,2017-11-18T20:53:06Z,32.37276,-117.98495,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_5fdcfaa9a1fd/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_5fdcfaa9a1fd_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_5fdcfaa9a1fd/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_5fdcfaa9a1fd_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_60679059363b,2017-11-18T20:53:06Z,32.33470,-117.95718,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_60679059363b/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_60679059363b_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_60679059363b/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205306Z_60679059363b_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_bba5eaff0c8f,2017-11-18T20:53:07Z,32.40855,-117.99769,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_bba5eaff0c8f/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_bba5eaff0c8f_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_bba5eaff0c8f/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_bba5eaff0c8f_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_4821f3d85691,2017-11-18T20:53:07Z,32.37051,-117.96986,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_4821f3d85691/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_4821f3d85691_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_4821f3d85691/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_4821f3d85691_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_caa0bf25aca9,2017-11-18T20:53:07Z,32.33149,-117.94311,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_caa0bf25aca9/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_caa0bf25aca9_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_caa0bf25aca9/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_caa0bf25aca9_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_71df6307b3f9,2017-11-18T20:53:07Z,32.44444,-118.01039,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_71df6307b3f9/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_71df6307b3f9_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_71df6307b3f9/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205307Z_71df6307b3f9_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205308Z_8d081428f644,2017-11-18T20:53:08Z,32.38535,-117.96209,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205308Z_8d081428f644/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205308Z_8d081428f644_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205308Z_8d081428f644/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205308Z_8d081428f644_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205308Z_dc0e234f14e6,2017-11-18T20:53:08Z,32.46032,-118.00160,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205308Z_dc0e234f14e6/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205308Z_dc0e234f14e6_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205308Z_dc0e234f14e6/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205308Z_dc0e234f14e6_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_b0910beaa633,2017-11-18T20:53:09Z,32.40797,-117.96604,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_b0910beaa633/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_b0910beaa633_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_b0910beaa633/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_b0910beaa633_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_c04bd729af52,2017-11-18T20:53:09Z,32.50381,-118.02650,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_c04bd729af52/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_c04bd729af52_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_c04bd729af52/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_c04bd729af52_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_05cc68b34627,2017-11-18T20:53:09Z,32.44380,-117.97873,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_05cc68b34627/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_05cc68b34627_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_05cc68b34627/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205309Z_05cc68b34627_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_4dfbabeeeee1,2017-11-18T20:53:10Z,32.50127,-118.01167,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_4dfbabeeeee1/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_4dfbabeeeee1_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_4dfbabeeeee1/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_4dfbabeeeee1_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_26b0a1d531ef,2017-11-18T20:53:10Z,32.57024,-118.05507,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_26b0a1d531ef/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_26b0a1d531ef_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_26b0a1d531ef/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_26b0a1d531ef_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_7e59796db34b,2017-11-18T20:53:10Z,32.53730,-118.02445,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_7e59796db34b/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_7e59796db34b_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_7e59796db34b/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_7e59796db34b_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_caa3bc11e282,2017-11-18T20:53:10Z,32.49781,-117.99786,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_caa3bc11e282/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_caa3bc11e282_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_caa3bc11e282/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_caa3bc11e282_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_7528ee5f6101,2017-11-18T20:53:10Z,32.60630,-118.06789,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_7528ee5f6101/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_7528ee5f6101_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_7528ee5f6101/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205310Z_7528ee5f6101_traj.rds
hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205311Z_a53cd33098e6,2017-11-18T20:53:11Z,32.64241,-118.08069,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205311Z_a53cd33098e6/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205311Z_a53cd33098e6_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205311Z_a53cd33098e6/hrrr-analysis-20171118-p250-h24-m7422c4d441f0_20171118T205311Z_a53cd33098e6_traj.rds
