sim_id,run_time,lati,long,zagl,foot_nc,traj_rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210727Z_a090f6fad8ae,2016-09-01T21:07:27Z,34.15536,-117.97635,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210727Z_a090f6fad8ae/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210727Z_a090f6fad8ae_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210727Z_a090f6fad8ae/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210727Z_a090f6fad8ae_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210728Z_8e0791fdaaec,2016-09-01T21:07:28Z,34.10468,-118.16150,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210728Z_8e0791fdaaec/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210728Z_8e0791fdaaec_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210728Z_8e0791fdaaec/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210728Z_8e0791fdaaec_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210729Z_ba6e7c4a0420,2016-09-01T21:07:29Z,34.06943,-118.10042,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210729Z_ba6e7c4a0420/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210729Z_ba6e7c4a0420_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210729Z_ba6e7c4a0420/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210729Z_ba6e7c4a0420_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210730Z_d8c08c6f409d,2016-09-01T21:07:30Z,34.04167,-117.95947,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210730Z_d8c08c6f409d/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210730Z_d8c08c6f409d_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210730Z_d8c08c6f409d/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210730Z_d8c08c6f409d_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210730Z_e0f945376d80,2016-09-01T21:07:30Z,34.02486,-118.03841,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210730Z_e0f945376d80/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210730Z_e0f945376d80_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210730Z_e0f945376d80/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210730Z_e0f945376d80_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210731Z_c7b957a062fd,2016-09-01T21:07:31Z,33.99602,-118.14172,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210731Z_c7b957a062fd/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210731Z_c7b957a062fd_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210731Z_c7b957a062fd/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210731Z_c7b957a062fd_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210734Z_6b493612bcfa,2016-09-01T21:07:34Z,33.94014,-117.94579,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210734Z_6b493612bcfa/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210734Z_6b493612bcfa_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210734Z_6b493612bcfa/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210734Z_6b493612bcfa_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210735Z_11ddaae50ffa,2016-09-01T21:07:35Z,33.91071,-118.12597,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210735Z_11ddaae50ffa/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210735Z_11ddaae50ffa_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210735Z_11ddaae50ffa/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210735Z_11ddaae50ffa_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210739Z_5da254f0c0b6,2016-09-01T21:07:39Z,33.96993,-118.05756,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210739Z_5da254f0c0b6/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210739Z_5da254f0c0b6_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210739Z_5da254f0c0b6/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210739Z_5da254f0c0b6_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210742Z_89b322f24d58,2016-09-01T21:07:42Z,34.04783,-118.14860,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210742Z_89b322f24d58/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210742Z_89b322f24d58_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210742Z_89b322f24d58/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210742Z_89b322f24d58_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210742Z_abef10c9b429,2016-09-01T21:07:42Z,34.07267,-118.02338,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210742Z_abef10c9b429/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210742Z_abef10c9b429_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210742Z_abef10c9b429/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210742Z_abef10c9b429_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210744Z_d6bb50394c0e,2016-09-01T21:07:44Z,34.14668,-118.16322,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210744Z_d6bb50394c0e/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210744Z_d6bb50394c0e_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210744Z_d6bb50394c0e/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210744Z_d6bb50394c0e_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210744Z_f2720d41f033,2016-09-01T21:07:44Z,34.16667,-118.06354,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210744Z_f2720d41f033/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210744Z_f2720d41f033_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210744Z_f2720d41f033/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210744Z_f2720d41f033_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210749Z_d9bfac509b7b,2016-09-01T21:07:49Z,34.25574,-118.18045,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210749Z_d9bfac509b7b/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210749Z_d9bfac509b7b_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210749Z_d9bfac509b7b/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210749Z_d9bfac509b7b_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210751Z_0492ce5c10aa,2016-09-01T21:07:51Z,34.26239,-118.05461,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210751Z_0492ce5c10aa/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210751Z_0492ce5c10aa_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210751Z_0492ce5c10aa/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210751Z_0492ce5c10aa_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210755Z_734dd2f1fc12,2016-09-01T21:07:55Z,34.19663,-118.14185,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210755Z_734dd2f1fc12/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210755Z_734dd2f1fc12_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210755Z_734dd2f1fc12/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210755Z_734dd2f1fc12_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210755Z_6045735531a0,2016-09-01T21:07:55Z,34.20536,-118.02032,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210755Z_6045735531a0/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210755Z_6045735531a0_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210755Z_6045735531a0/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210755Z_6045735531a0_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210757Z_304e34af560b,2016-09-01T21:07:57Z,34.14678,-117.98772,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210757Z_304e34af560b/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210757Z_304e34af560b_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210757Z_304e34af560b/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210757Z_304e34af560b_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210758Z_dad1b0e1c721,2016-09-01T21:07:58Z,34.09504,-118.14841,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210758Z_dad1b0e1c721/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210758Z_dad1b0e1c721_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210758Z_dad1b0e1c721/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210758Z_dad1b0e1c721_traj.rds
hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210759Z_e9fde848a4e4,2016-09-01T21:07:59Z,34.09111,-118.05186,5,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210759Z_e9fde848a4e4/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210759Z_e9fde848a4e4_foot.nc,/mnt/d/lagrangian-jepa-cn/reuse_stilt/server_backup_20260830/stilt/out/by-id/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210759Z_e9fde848a4e4/hrrr-analysis-20160901-p250-h24-m60658ab86fa5_20160901T210759Z_e9fde848a4e4_traj.rds
